,Tour Name,Tour Type,Tour Duration,Tour Price,Price Per,Cancellation,Tour By,City,Country,Link
10,Montmartre Hill Sweet & Savory French Gourmet Food & Wine Tasting Tour,Wine Tours,180–210 minutes,$103.49,per adult,Free cancellation,By Original Food Tours Paris,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d9465625-Reviews-Original_Food_Tours_Paris-Paris_Ile_de_France.html
11,Bateaux Mouches Seine River Paris by Night Dinner Cruise with Live Music,Day Cruises,3 hours,$113.83,per adult,Free cancellation,By Bateaux Mouches,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d188678-Reviews-Bateaux_Mouches-Paris_Ile_de_France.html
12,Versailles Palace & Gardens Guided Tour from Paris with Optional Fountain Show,Bus Tours,4 hours,$72.41,per adult,Free cancellation,By City Wonders,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d1784427-Reviews-City_Wonders-Paris_Ile_de_France.html
13,Mont Saint Michel Full Day Experience from Paris by Private Coach,Bus Tours,6+ hours,$157.26,per adult,Free cancellation,By City Wonders,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d1784427-Reviews-City_Wonders-Paris_Ile_de_France.html
14,Bistro Parisien 3-Course-Dinner and Seine River Sightseeing Cruise,Dinner Cruises,3 hours,$54.31,per adult,Free cancellation,By Bateaux Parisiens,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d654725-Reviews-Bateaux_Parisiens-Paris_Ile_de_France.html
15,Skip the Line: Eiffel Tower 2nd Floor Priority Access Ticket with Host,Walking Tours,1 hour,$48.65,per adult,Free cancellation,By History Bus,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d7305669-Reviews-History_Bus-Paris_Ile_de_France.html
16,Eiffel Tower Skip the Line Ticket with Summit Access by Elevator,Monuments and Memorials,2 hours,$62.11,per adult,,By Paris City Tours,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g226861-d13554052-Reviews-Paris_City_Tours-Rueil_Malmaison_Hauts_de_Seine_Ile_de_France.html
17,Loire Valley Chambord & Chenonceau Castles Day Trip with Wine Tasting from Paris,Bus Tours,6+ hours,$168.57,per adult,Free cancellation,By City Wonders,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d1784427-Reviews-City_Wonders-Paris_Ile_de_France.html
18,Skip-the-Line Paris Catacombs Special Access Tour,Walking Tours,2 hours,$95.03,per adult,Free cancellation,By Walks,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d12251698-Reviews-Walks-Paris_Ile_de_France.html
19,Versailles Bike Tour with Marie-Antoinette's domain & timed ticket into Palace,Bike Tours,7–8 hours,$112.00,per adult,Free cancellation,By Blue Fox Travel - Blue Bike Tours,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d2626587-Reviews-Blue_Fox_Travel_Blue_Bike_Tours-Paris_Ile_de_France.html
20,Versailles - Skip-the-line Private tour from Paris (HALF or FULL DAY),Bus Tours,4–8 hours,$394.85,per adult,Free cancellation,By My Private Paris,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d8468508-Reviews-My_Private_Paris-Paris_Ile_de_France.html
21,Champagne Area Small Group Day Trip with 8 Tastings & Lunch from Paris,Bus Tours,6+ hours,$304.34,per adult,Free cancellation,By My Winedays,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d10392686-Reviews-My_Winedays-Paris_Ile_de_France.html
22,Seine River Cruise & French Crepe Tasting At The Foot of the Eiffel Tower,Private and Luxury,1–2 hours,$22.51,per adult,Free cancellation,By Paris City Tours,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g226861-d13554052-Reviews-Paris_City_Tours-Rueil_Malmaison_Hauts_de_Seine_Ile_de_France.html
23,Skip the Line Ticket: Eiffel Tower Summit Priority Access with Host,Walking Tours,1 hour,$73.54,per adult,Free cancellation,By History Bus,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d7305669-Reviews-History_Bus-Paris_Ile_de_France.html
24,Paris Seine River Gourmet Dinner Cruise with Champagne Exclusive Viator,Coffee Cruises,1–2 hours,$90.84,per adult,Free cancellation,By Paris City Vision,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d667302-Reviews-Paris_City_Vision-Paris_Ile_de_France.html
25,Versailles Palace & Giverny's Monet House Guided Visit with Lunch from Paris,Bus Tours,6+ hours,$228.81,per adult,Free cancellation,By Paris City Vision,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d667302-Reviews-Paris_City_Vision-Paris_Ile_de_France.html
26,Paris Eiffel Tower Guided Tour with Access Via Lift,Private and Luxury,90–120 minutes,$47.52,per adult,Free cancellation,By ExperienceFirst Paris,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d12103860-Reviews-ExperienceFirst_Paris-Paris_Ile_de_France.html
27,Paris Seine River Gourmet Dinner Cruise,Sunset Cruises,2 hours,$84.63,per adult,Free cancellation,By Paris City Vision,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d667302-Reviews-Paris_City_Vision-Paris_Ile_de_France.html
28,Normandy D-Day Landing Beaches Day Trip with Cider Tasting & Lunch from Paris,Bus Tours,6+ hours,$191.20,per adult,Free cancellation,By City Wonders,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d1784427-Reviews-City_Wonders-Paris_Ile_de_France.html
29,Paris Moulin Rouge Cabaret Show with VIP Seating & Champagne,Theaters,2 hours,$237.59,per adult,Free cancellation,By Moulin Rouge,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d189283-Reviews-Moulin_Rouge-Paris_Ile_de_France.html
30,Versailles: Food & Palace Bike Tour,Day Trips,6+ hours,$147.08,per adult,Free cancellation,By Boutique Bike Tours,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d12442407-Reviews-Boutique_Bike_Tours-Paris_Ile_de_France.html
31,,,,,,,,Paris,Frence,
32,,What are the best places for tours in Paris?,Which places provide the best tours in Paris for kids and families?,Which places provide the best tours in Paris for groups?,,Which places provide the best tours in Paris for couples?,,Paris,Frence,
33,,3,,,,,,Paris,Frence,
34,,,,,,,Clear all filters,Paris,Frence,
35,Tuktuk in Paris © Private City Tour,City Tours,1–8 hours,$183.97,per group,Free cancellation,By Tuktuk in Paris,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d10720285-Reviews-Tuktuk_in_Paris-Paris_Ile_de_France.html
36,See 30 Plus Top Paris Sights with a Fun Guide,Rail Tours,4–5 hours,$75.04,per adult,Free cancellation,By Paris Top Sights Tours,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d16863783-Reviews-Paris_Top_Sights_Tours-Paris_Ile_de_France.html
37,Versailles Palace Priority Access Guided Tour Optional Show - Pickup from Paris,Bus Tours,6–9 hours,$152.73,per adult,Free cancellation,By Paris Webservices Day Tours,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d2572797-Reviews-Paris_Webservices_Day_Tours-Paris_Ile_de_France.html
38,Paris Catacombs Skip-The-Line Tour,Walking Tours,1–2 hours,$62.16,per adult,,By Paris Excursions,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d23659560-Reviews-Paris_Excursions-Paris_Ile_de_France.html
39,Versailles Palace and Gardens Tour by Train from Paris with Skip-the-Line,Rail Tours,4 hours,$95.33,per adult,Free cancellation,By Memories France,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d11867246-Reviews-Memories_France-Paris_Ile_de_France.html
40,"Paris Cooking Class including 3-Course Lunch, Wine & Optional Market Visit",Cooking Classes,6 hours,$195.00,per adult,Free cancellation,By Le Foodist,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d3704252-Reviews-Le_Foodist-Paris_Ile_de_France.html
41,Seine River Hop-On Hop-Off Sightseeing Cruise in Paris,City Tours,2 hours,$19.23,per adult,Free cancellation,By Batobus,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d523179-Reviews-Batobus-Paris_Ile_de_France.html
42,Skip-the-Line: Paris Catacombs Tour with VIP Access to Restricted Areas,Private and Luxury,2 hours,$100.69,per adult,Free cancellation,By City Wonders,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d1784427-Reviews-City_Wonders-Paris_Ile_de_France.html
43,Paris Secret Food Tour: Taste of Montmartre with Private Tour Option,Wine Tours,3–4 hours,$119.85,per adult,,By Secret Food Tours Paris,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d6825442-Reviews-Secret_Food_Tours_Paris-Paris_Ile_de_France.html
44,Paris Crazy Horse Cabaret Show with Champagne or Drinks,Theaters,1–2 hours,$121.06,per adult,Free cancellation,By Crazy Horse,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d211691-Reviews-Crazy_Horse-Paris_Ile_de_France.html
45,French Wine and Champagne Tasting in Paris,,2 hours,$73.54,per adult,Free cancellation,By O Chateau,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d497418-Reviews-O_Chateau-Paris_Ile_de_France.html
46,"Champagne Day Trip with Moet&Chandon, Reims Cathedral & Family Winery from Paris",Bus Tours,6+ hours,$225.14,per adult,Free cancellation,By Blue Fox Travel - Blue Bike Tours,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d2626587-Reviews-Blue_Fox_Travel_Blue_Bike_Tours-Paris_Ile_de_France.html
47,Paris Your Perfect Day in the City Custom Private Tour,City Tours,210–420 minutes,$186.11,per adult,Free cancellation,By Discover Walks,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d1744382-Reviews-Discover_Walks-Paris_Ile_de_France.html
48,Paris Seine River Romantic Dinner Cruise with Glass of Champagne,Sunset Cruises,2 hours,$121.43,per adult,Free cancellation,By Paris City Vision,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d667302-Reviews-Paris_City_Vision-Paris_Ile_de_France.html
49,Paris Moulin Rouge Late Night Show Ticket with Champagne,Theaters,2 hours,$101.82,per adult,,By Moulin Rouge,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d189283-Reviews-Moulin_Rouge-Paris_Ile_de_France.html
50,Ultimate Paris Food Tour,Private and Luxury,3 hours,$123.32,per adult,Free cancellation,By Devour Paris,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d17387985-Reviews-Devour_Paris-Paris_Ile_de_France.html
51,Mont Saint-Michel Small-group by Minivan from Paris with Calvados Tasting,Bus Tours,6+ hours,$225.14,per adult,Free cancellation,By Day-trips & Excursions in Paris and around Paris. Small-groups & Private. By Clewel Travel.,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d20954086-Reviews-Day_trips_Excursions_in_Paris_and_around_Paris_Small_groups_Private_By_Clewel_Tr.html
52,"Le Marais, Paris: The Original District Food & Wine Tasting Tour",Wine Tours,3–4 hours,$124.45,per adult,Free cancellation,By Original Food Tours Paris,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d9465625-Reviews-Original_Food_Tours_Paris-Paris_Ile_de_France.html
53,Catacombs of Paris Semi-Private VIP Restricted Access Tour,Private and Luxury,2 hours,$114.86,per adult,Free cancellation,By Memories France,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d11867246-Reviews-Memories_France-Paris_Ile_de_France.html
54,Paris Louvre Museum Must See Skip the Line Private and Tailored Guided Tour,Private and Luxury,1–2 hours,$113.14,per adult,Free cancellation,By A Taste of Paris (Voyages LLC),Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d16826487-Reviews-A_Taste_of_Paris_Voyages_LLC-Paris_Ile_de_France.html
55,3 Loire Valley Castles Small-group by Minivan with Tickets & Wine Tasting,Bus Tours,6+ hours,$265.87,per adult,Free cancellation,By Day-trips & Excursions in Paris and around Paris. Small-groups & Private. By Clewel Travel.,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d20954086-Reviews-Day_trips_Excursions_in_Paris_and_around_Paris_Small_groups_Private_By_Clewel_Tr.html
56,Lido de Paris Cabaret Dinner Show Ticket,Family-friendly Shows,3–4 hours,$164.05,per adult,Free cancellation,By Lido de Paris,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d245091-Reviews-Lido_de_Paris-Paris_Ile_de_France.html
57,Paris Sightseeing Guided Bike Tour Like a Parisian with a Local Guide,City Tours,4 hours,$38.47,per adult,Free cancellation,By Fat Tire Tours,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d577423-Reviews-Fat_Tire_Tours-Paris_Ile_de_France.html
58,Paris Moulin Rouge Cabaret Show & Dinner with Choice Menus including Christmas,Dinner and Show,4 hours,$214.96,per adult,,By Moulin Rouge,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d189283-Reviews-Moulin_Rouge-Paris_Ile_de_France.html
59,Small-Group French Cooking Class in Paris,Cooking Classes,4–5 hours,$145.95,per adult,Free cancellation,By Meeting the French,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d2038991-Reviews-Meeting_the_French-Paris_Ile_de_France.html
60,Loire Valley 3 Best Castles & Wine Tasting Small-Group Day Trip from Paris,Bus Tours,6+ hours,$237.59,per adult,Free cancellation,By Blue Fox Travel - Blue Bike Tours,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d2626587-Reviews-Blue_Fox_Travel_Blue_Bike_Tours-Paris_Ile_de_France.html
61,Normandy D-Day Beaches & American Cemetery Trip from Paris,Bus Tours,6+ hours,$212.71,per adult,Free cancellation,By Paris City Vision,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d667302-Reviews-Paris_City_Vision-Paris_Ile_de_France.html
62,Versailles Helicopter Tour from Paris,Helicopter Tours,1–2 hours,$247.77,per adult,Free cancellation,By Helipass,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d17425931-Reviews-Helipass-Paris_Ile_de_France.html
63,Big Bus Paris Night Tour,Bus Tours,2 hours,$29.53,per adult,Free cancellation,By Big Bus Paris,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d1008070-Reviews-Big_Bus_Paris-Paris_Ile_de_France.html
64,Self-guided tour in Paris with Skip the Line access to The Catacombs of Paris,Walking Tours,1–2 hours,$53.17,per adult,,By Lokimo,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d23542499-Reviews-Lokimo-Paris_Ile_de_France.html
65,,2,4,,,,,Paris,Frence,
66,,,,,,,Clear all filters,Paris,Frence,
67,Paris: the Amazing Segway tour (Eiffel Tower and more than 20 other points of interest),Segway Tours,2–3 hours,$66.75,per adult,Free cancellation,By Wheels and Ways - Segway tours in Paris,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d16884801-Reviews-Wheels_and_Ways_Segway_tours_in_Paris-Paris_Ile_de_France.html
68,Private Boat Cruise in Paris,Speed Boats,2 hours,$260.21,per adult,Free cancellation,By Private boat tour in Paris | Lakana Paris Cruise,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d20355645-Reviews-Private_boat_tour_in_Paris_Lakana_Paris_Cruise-Paris_Ile_de_France.html
69,Normandy Small-Group Day Trip D-Day Battlefields & Landing Beaches from Paris,Bus Tours,6+ hours,$252.95,per adult,Free cancellation,By Paris Trip,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d2038980-Reviews-Paris_Trip-Paris_Ile_de_France.html
70,Giverny Monet s House and Gardens Skip-the-Line Ticket - Transfer from Paris,Bus Tours,6 hours,$113.14,per adult,Free cancellation,By Paris Webservices Day Tours,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d2572797-Reviews-Paris_Webservices_Day_Tours-Paris_Ile_de_France.html
71,Highlights & Hidden Gems With Locals: Best of Paris Private Tour,City Tours,3–4 hours,$74.67,per adult,Free cancellation,By Withlocals,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d11616540-Reviews-Withlocals-Paris_Ile_de_France.html
72,"Versailles Private Day Excursion with Palace, Gardens & Trianon",Bus Tours,6+ hours,$523.14,per adult,Free cancellation,By Normandy Melody,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d9777970-Reviews-Normandy_Melody-Paris_Ile_de_France.html
73,Versailles Day Bike Tour from Paris,Bike Tours,6+ hours,$112.00,per adult,Free cancellation,By Fat Tire Tours,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d577423-Reviews-Fat_Tire_Tours-Paris_Ile_de_France.html
74,French wine and cheese tasting in Paris,,2 hours,$55.44,per adult,Free cancellation,By Secret Wine Door,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d17348273-Reviews-Secret_Wine_Door-Paris_Ile_de_France.html
75,French Baking Class: Baguettes and Croissants in a Parisian Bakery,Cooking Classes,2 hours,$157.26,per adult,Free cancellation,By Meeting the French,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d2038991-Reviews-Meeting_the_French-Paris_Ile_de_France.html
76,Learn to bake French Croissant with a Pastry Chef,Cooking Classes,2–3 hours,$175.36,per adult,Free cancellation,By Maison Fleuret,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d20961513-Reviews-Maison_Fleuret-Paris_Ile_de_France.html
77,Mont Saint-Michel Guided Day Trip from Paris,Bus Tours,6+ hours,$192.57,per adult,Free cancellation,By Paris City Vision,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d667302-Reviews-Paris_City_Vision-Paris_Ile_de_France.html
78,Paris Sightseeing Family Friendly Guided Electric Bike Tour,E-Bike Tours,2 hours,$79.20,per adult,Free cancellation,By Xl Tour,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d12621635-Reviews-Xl_Tour-Paris_Ile_de_France.html
79,"Burgundy Wine Tour from Paris in Chablis with 3 Wineries, cellars and 12+ drinks",Bus Tours,6+ hours,$237.59,per adult,Free cancellation,By Blue Fox Travel - Blue Bike Tours,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d2626587-Reviews-Blue_Fox_Travel_Blue_Bike_Tours-Paris_Ile_de_France.html
80,Paris Cooking Class: Learn How to Make Macarons,Cooking Classes,3 hours,$134.63,per adult,Free cancellation,By Le Foodist,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d3704252-Reviews-Le_Foodist-Paris_Ile_de_France.html
81,Louvre Tour for Kids & Families with Skip-the-line Tickets & Must-See Pieces,Skip-the-Line Tours,90–180 minutes,$157.26,per adult,Free cancellation,By Paris Tours with Kids by Tatiana,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d7098089-Reviews-Paris_Tours_with_Kids_by_Tatiana-Paris_Ile_de_France.html
82,"Versailles Full-Day Saver Tour: Palace, Gardens, and Estate of Marie Antoinette",Rail Tours,6+ hours,$155.11,per adult,Free cancellation,By Memories France,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d11867246-Reviews-Memories_France-Paris_Ile_de_France.html
83,Paris and Montmartre by Night Tour in a 2CV,Classic Car Tours,2 hours,$231.79,per group,Free cancellation,By Paris Authentic,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d664422-Reviews-Paris_Authentic-Paris_Ile_de_France.html
84,Golden Versailles Palace and Garden Tour,Rail Tours,3 hours,$101.77,per adult,Free cancellation,By The Tour Guy,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d13530607-Reviews-The_Tour_Guy-Paris_Ile_de_France.html
85,The 10 Tastings of Paris With Locals: Saint Germain Private Food Tour,Walking Tours,3 hours,$134.63,per adult,Free cancellation,By Withlocals,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d11616540-Reviews-Withlocals-Paris_Ile_de_France.html
86,Paris: Charming Nooks and Crannies Bike Tour,Bike Tours,3 hours,$44.12,per adult,Free cancellation,By Simply France Tours,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d14082543-Reviews-Simply_France_Tours-Paris_Ile_de_France.html
87,Paris Crazy Horse Cabaret Show,Theaters,1–2 hours,$98.43,per adult,Free cancellation,By Crazy Horse,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d211691-Reviews-Crazy_Horse-Paris_Ile_de_France.html
88,Versailles Palace and Monet's Giverny House Full Day Tour from Paris,Full-day Tours,6+ hours,$157.26,per adult,Free cancellation,By City Wonders,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d1784427-Reviews-City_Wonders-Paris_Ile_de_France.html
89,Paris Evening Cooking Class Including 3-Course Dinner and Optional Market Visit,Cooking Classes,6 hours,$202.51,per adult,Free cancellation,By Le Foodist,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d3704252-Reviews-Le_Foodist-Paris_Ile_de_France.html
90,Seine River Cruise & Moulin Rouge Show with Champagne Evening Experience,Bus Tours,5 hours,$189.72,per adult,Free cancellation,By Paris City Vision,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d667302-Reviews-Paris_City_Vision-Paris_Ile_de_France.html
91,Skip-the-line Musée d’Orsay Orsay Museum Guided Tour - Semi-Private 8ppl Max,Private and Luxury,120–150 minutes,$130.72,per adult,Free cancellation,By Babylon Tours Paris,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d3205960-Reviews-Babylon_Tours_Paris-Paris_Ile_de_France.html
92,Kids and Families Skip-the-Line Private Louvre Tour in Paris,Walking Tours,2–3 hours,$179.89,per adult,Free cancellation,By Raphael Tours in Paris,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d15600676-Reviews-Raphael_Tours_in_Paris-Paris_Ile_de_France.html
93,Eiffel Tower Climbing Experience with Guide and Optional Summit Upgrade,Adventure Tours,120–150 minutes,$38.47,per adult,Free cancellation,By City Wonders,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d1784427-Reviews-City_Wonders-Paris_Ile_de_France.html
94,Versailles Palace and Gardens Tour with Gourmet Lunch by Chef Ducasse,Private and Luxury,5 hours,$170.06,per adult,Free cancellation,By Memories France,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d11867246-Reviews-Memories_France-Paris_Ile_de_France.html
95,Le Marais Paris Food Tour,Walking Tours,3 hours,$113.08,per adult,Free cancellation,By The Tour Guy,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d13530607-Reviews-The_Tour_Guy-Paris_Ile_de_France.html
96,Skip the Line: Musée d'Orsay and Access to Self-guided tours in Paris,City Tours,90–120 minutes,$33.93,per adult,,By Lokimo,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d23542499-Reviews-Lokimo-Paris_Ile_de_France.html
97,,3,5,,,,,Paris,Frence,
98,,,,,,,Clear all filters,Paris,Frence,
99,Skip the Line - Closing Time with the Mona Lisa,Private and Luxury,3 hours,$95.03,per adult,Free cancellation,By Walks,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d12251698-Reviews-Walks-Paris_Ile_de_France.html
100,Lido de Paris 9pm Show Ticket with Champagne,Family-friendly Shows,1–2 hours,$89.76,per adult,Free cancellation,By Lido de Paris,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d245091-Reviews-Lido_de_Paris-Paris_Ile_de_France.html
101,Giverny Monet's House & Versailles Palace Private Day Trip from Paris,Bus Tours,6+ hours,$494.41,per adult,Free cancellation,By Normandy Melody,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d9777970-Reviews-Normandy_Melody-Paris_Ile_de_France.html
102,Private day tour to Normandy D-day beaches from Paris,Bus Tours,6+ hours,$848.52,per adult,Free cancellation,By Private Trip,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187145-d7040140-Reviews-Private_Trip-Fontainebleau_Seine_et_Marne_Ile_de_France.html
103,Versailles Palace Guided Tour with Skip the Line Access from Paris,Bus Tours,4 hours,$113.84,per adult,Free cancellation,By Paris Trip,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d2038980-Reviews-Paris_Trip-Paris_Ile_de_France.html
104,Private Boat Tour in Paris,City Tours,2 hours,$112.00,per adult,Free cancellation,By Visite Paris En Bateau,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d23542790-Reviews-Visite_Paris_En_Bateau-Paris_Ile_de_France.html
105,Giverny Half-Day Trip small group from Paris with Monet’s Gardens & Gravesite,Bus Tours,4–5 hours,$100.69,per adult,Free cancellation,By Blue Fox Travel - Blue Bike Tours,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d2626587-Reviews-Blue_Fox_Travel_Blue_Bike_Tours-Paris_Ile_de_France.html
106,Louvre & Orsay Museums Skip-the-line Semi-Private Guided Combo Tour,Private and Luxury,5–6 hours,$250.64,per adult,Free cancellation,By Babylon Tours Paris,Paris,Frence,https://www.tripadvisor.com/Attraction_Review-g187147-d3205960-Reviews-Babylon_Tours_Paris-Paris_Ile_de_France.html
